year,state_po,district,candidate,FirstName,LastName,party,candidatevotes,totalvotes,fusion_ticket
2014,TX,2,TED POE,TED,,REPUBLICAN,101936,150026,FALSE
2014,TX,3,PAUL BLAIR,PAUL,,GREEN,24876,138280,FALSE
2014,TX,3,SAM JOHNSON,SAM,,REPUBLICAN,113404,138280,FALSE
2014,TX,4,JOHN RATCLIFFE,JOHN,,REPUBLICAN,115085,115085,FALSE
2014,TX,5,JEB HENSARLING,JEB,,REPUBLICAN,88998,104262,FALSE
2014,TX,5,KEN ASHBY,KEN,,LIBERTARIAN,15264,104262,FALSE
2014,TX,6,JOE BARTON,JOE,,REPUBLICAN,92334,150996,FALSE
2014,TX,6,HUGH CHAUVIN,HUGH,,LIBERTARIAN,3635,150996,FALSE
2014,TX,6,DAVID E. COZAD,DAVID,,DEMOCRAT,55027,150996,FALSE
2014,TX,7,JAMES CARGAS,JAMES,,DEMOCRAT,49478,143219,FALSE
2014,TX,7,GERALD FOWLER,GERALD,,LIBERTARIAN,3135,143219,FALSE
2014,TX,7,JOHN ABNEY CULBERSON,JOHN,,REPUBLICAN,90606,143219,FALSE
2014,TX,8,KEVIN BRADY,KEVIN,,REPUBLICAN,125066,140013,FALSE
2014,TX,8,KEN PETTY,KEN,,LIBERTARIAN,14947,140013,FALSE
2014,TX,9,JOHNNY JOHNSON,JOHNNY,,LIBERTARIAN,7894,86003,FALSE
2014,TX,9,AL GREEN,AL,,DEMOCRAT,78109,86003,FALSE
2014,TX,10,MICHAEL T. MCCAUL,MICHAEL,,REPUBLICAN,109726,176460,FALSE
2014,TX,10,BILL KELSEY,BILL,,LIBERTARIAN,6491,176460,FALSE
2014,TX,10,TAWANA WALTER-CADIEN,TAWANA,,DEMOCRAT,60243,176460,FALSE
2014,TX,11,K. MICHAEL CONAWAY,K.,,REPUBLICAN,107939,119574,FALSE
2014,TX,11,RYAN T. LANGE,RYAN,,LIBERTARIAN,11635,119574,FALSE
2014,TX,12,MARK GREENE,MARK,,DEMOCRAT,41757,158730,FALSE
2014,TX,12,KAY GRANGER,KAY,,REPUBLICAN,113186,158730,FALSE
2014,TX,12,ED COLLIVER,ED,,LIBERTARIAN,3787,158730,FALSE
2014,TX,13,DON COOK,DON,,GREEN,924,131451,FALSE
2014,TX,13,MIKE MINTER,MIKE,,DEMOCRAT,16822,131451,FALSE
2014,TX,13,EMILY PIVODA,EMILY,,LIBERTARIAN,2863,131451,FALSE
2014,TX,13,MAC THORNBERRY,MAC,,REPUBLICAN,110842,131451,FALSE
2014,TX,14,RANDY K. WEBER SR.,RANDY,,REPUBLICAN,90116,145698,FALSE
2014,TX,14,JOHN WIEDER,JOHN,,LIBERTARIAN,3037,145698,FALSE
2014,TX,14,DONALD G. BROWN,DONALD,,DEMOCRAT,52545,145698,FALSE
2014,TX,15,JOHNNY PARTAIN,JOHNNY,,LIBERTARIAN,2460,90184,FALSE
2014,TX,15,RUB_N HINOJOSA,RUB_N,,DEMOCRAT,48708,90184,FALSE
2014,TX,15,EDDIE ZAMORA,EDDIE,,REPUBLICAN,39016,90184,FALSE
2014,TX,16,BETO O'ROURKE,BETO,,DEMOCRAT,49338,73105,FALSE
2014,TX,16,JAIME O. PEREZ,JAIME,,LIBERTARIAN,2443,73105,FALSE
2014,TX,16,COREY ROEN,COREY,,REPUBLICAN,21324,73105,FALSE
2014,TX,17,NICK HAYNES,NICK,,DEMOCRAT,43049,132865,FALSE
2014,TX,17,BILL FLORES,BILL,,REPUBLICAN,85807,132865,FALSE
2014,TX,17,SHAWN MICHAEL HAMILTON,SHAWN,,LIBERTARIAN,4009,132865,FALSE
2014,TX,18,VINCE DUNCAN,VINCE,,INDEPENDENT,2362,106010,FALSE
2014,TX,18,SHEILA JACKSON LEE,SHEILA,,DEMOCRAT,76097,106010,FALSE
2014,TX,18,SEAN SEIBERT,SEAN,,REPUBLICAN,26249,106010,FALSE
2014,TX,18,REMINGTON ALESSI,REMINGTON,,GREEN,1302,106010,FALSE
2014,TX,19,,#VALUE!,,,54,116818,FALSE
2014,TX,19,RANDY NEUGEBAUER,RANDY,,REPUBLICAN,90160,116818,FALSE
2014,TX,19,NEAL MARCHBANKS,NEAL,,DEMOCRAT,21458,116818,FALSE
2014,TX,19,"RICHARD """"CHIP"""" PETERSON",RICHARD,,LIBERTARIAN,5146,116818,FALSE
2014,TX,20,JEFFREY C. BLUNT,JEFFREY,,LIBERTARIAN,21410,87964,FALSE
2014,TX,20,JOAQUIN CASTRO,JOAQUIN,,DEMOCRAT,66554,87964,FALSE
2014,TX,21,ANTONIO DIAZ,ANTONIO,,GREEN,27831,188996,FALSE
2014,TX,21,LAMAR SMITH,LAMAR,,REPUBLICAN,135660,188996,FALSE
2014,TX,21,RYAN SHIELDS,RYAN,,LIBERTARIAN,25505,188996,FALSE
2014,TX,22,PETE OLSON,PETE,,REPUBLICAN,100861,151566,FALSE
2014,TX,22,ROB LAPHAM,ROB,,LIBERTARIAN,2861,151566,FALSE
2014,TX,22,FRANK BRISCOE,FRANK,,DEMOCRAT,47844,151566,FALSE
2014,TX,23,RUBEN CORVALAN,RUBEN,,LIBERTARIAN,2933,115429,FALSE
2014,TX,23,WILL HURD,WILL,,REPUBLICAN,57459,115429,FALSE
2014,TX,23,PETE P. GALLEGO,PETE,,DEMOCRAT,55037,115429,FALSE
2014,TX,24,PATRICK MCGEHEARTY,PATRICK,,DEMOCRAT,46548,144073,FALSE
2014,TX,24,MIKE KOLLS,MIKE,,LIBERTARIAN,3813,144073,FALSE
2014,TX,24,KENNY MARCHANT,KENNY,,REPUBLICAN,93712,144073,FALSE
2014,TX,25,JOHN BETZ,JOHN,,LIBERTARIAN,6300,177883,FALSE
2014,TX,25,ROGER WILLIAMS,ROGER,,REPUBLICAN,107120,177883,FALSE
2014,TX,25,MARCO MONTOYA,MARCO,,DEMOCRAT,64463,177883,FALSE
2014,TX,26,MARK BOLER,MARK,,LIBERTARIAN,24526,141470,FALSE
2014,TX,26,MICHAEL C. BURGESS,MICHAEL,,REPUBLICAN,116944,141470,FALSE
2014,TX,27,BLAKE FARENTHOLD,BLAKE,,REPUBLICAN,83342,131047,FALSE
2014,TX,27,ROXANNE SIMONSON,ROXANNE,,LIBERTARIAN,3553,131047,FALSE
2014,TX,27,WESLEY REED,WESLEY,,DEMOCRAT,44152,131047,FALSE
2014,TX,28,MICHAEL D. CARY,MICHAEL,,GREEN,3475,76136,FALSE
2014,TX,28,WILLIAM AIKENS,WILLIAM,,LIBERTARIAN,10153,76136,FALSE
2014,TX,28,HENRY CUELLAR,HENRY,,DEMOCRAT,62508,76136,FALSE
2014,TX,29,JAMES STANCZAK,JAMES,,LIBERTARIAN,4822,46143,FALSE
2014,TX,29,GENE GREEN,GENE,,DEMOCRAT,41321,46143,FALSE
2014,TX,30,EDDIE BERNICE JOHNSON,EDDIE,,DEMOCRAT,93041,105793,FALSE
2014,TX,30,MAX W. KOCH III,MAX,,LIBERTARIAN,7154,105793,FALSE
2014,TX,30,ERIC LEMONTE WILLIAMS,ERIC,,INDEPENDENT,5598,105793,FALSE
2014,TX,31,LOUIE MINOR,LOUIE,,DEMOCRAT,45715,143028,FALSE
2014,TX,31,JOHN R. CARTER,JOHN,,REPUBLICAN,91607,143028,FALSE
2014,TX,31,SCOTT J. BALLARD,SCOTT,,LIBERTARIAN,5706,143028,FALSE
2014,TX,32,ED RANKIN,ED,,LIBERTARIAN,4276,156096,FALSE
2014,TX,32,FRANK PEREZ,FRANK,,DEMOCRAT,55325,156096,FALSE
2014,TX,32,PETE SESSIONS,PETE,,REPUBLICAN,96495,156096,FALSE
2014,TX,33,JASON REEVES,JASON,,LIBERTARIAN,6823,50592,FALSE
2014,TX,33,MARC A. VEASEY,MARC,,DEMOCRAT,43769,50592,FALSE
2014,TX,34,LARRY S. SMITH,LARRY,,REPUBLICAN,30811,79877,FALSE
2014,TX,34,FILEMON VELA,FILEMON,,DEMOCRAT,47503,79877,FALSE
2014,TX,34,RYAN ROWLEY,RYAN,,LIBERTARIAN,1563,79877,FALSE
2014,TX,35,CORY W. BRUNER,CORY,,LIBERTARIAN,2767,96225,FALSE
2014,TX,35,LLOYD DOGGETT,LLOYD,,DEMOCRAT,60124,96225,FALSE
2014,TX,35,KAT SWIFT,KAT,,GREEN,1294,96225,FALSE
2014,TX,35,SUSAN NARVAIZ,SUSAN,,REPUBLICAN,32040,96225,FALSE
2014,TX,36,BRIAN BABIN,BRIAN,,REPUBLICAN,101663,133842,FALSE
2014,TX,36,RODNEY VEACH,RODNEY,,LIBERTARIAN,1951,133842,FALSE
2014,TX,36,HAL J. RIDLEY JR.,HAL,,GREEN,685,133842,FALSE
2014,TX,36,MICHAEL K. COLE,MICHAEL,,DEMOCRAT,29543,133842,FALSE
2014,UT,1,DONNA MCALEER,DONNA,,DEMOCRAT,36422,130034,FALSE
2014,UT,1,CRAIG BOWDEN,CRAIG,,LIBERTARIAN,4847,130034,FALSE
2014,UT,1,DWAYNE A. VANCE,DWAYNE,,INDEPENDENT AMERICAN,4534,130034,FALSE
2014,UT,1,ROB BISHOP,ROB,,REPUBLICAN,84231,130034,FALSE
2014,UT,2,BILL BARRON,BILL,,UNAFFILIATED,1734,146188,FALSE
2014,UT,2,WAYNE L. HILL,WAYNE,,INDEPENDENT AMERICAN,3328,146188,FALSE
2014,UT,2,SHAUN MCCAUSLAND,SHAUN,,CONSTITUTION,4509,146188,FALSE
2014,UT,2,,#VALUE!,,,117,146188,FALSE
2014,UT,2,LUZ ROBLES,LUZ,,DEMOCRAT,47585,146188,FALSE
2014,UT,2,CHRIS STEWART,CHRIS,,REPUBLICAN,88915,146188,FALSE
2014,UT,3,,#VALUE!,,,280,142580,FALSE
2014,UT,3,ZACH STRONG,ZACH,,INDEPENDENT AMERICAN,3192,142580,FALSE
2014,UT,3,STEPHEN P. TRYON,STEPHEN,,UNAFFILIATED,2584,142580,FALSE
2014,UT,3,BRIAN WONNACOTT,BRIAN,,DEMOCRAT,32059,142580,FALSE
2014,UT,3,JASON CHAFFETZ,JASON,,REPUBLICAN,102952,142580,FALSE
2014,UT,3,BEN J. MATES,BEN,,UNAFFILIATED,1513,142580,FALSE
2014,UT,4,MIA B. LOVE,MIA,,REPUBLICAN,74936,147168,FALSE
2014,UT,4,DOUG OWENS,DOUG,,DEMOCRAT,67425,147168,FALSE
2014,UT,4,TIM AALDERS,TIM,,INDEPENDENT AMERICAN,2032,147168,FALSE
2014,UT,4,JIM L. VEIN,JIM,,LIBERTARIAN,1351,147168,FALSE
2014,UT,4,COLLIN ROBERT SIMONSEN,COLLIN,,CONSTITUTION,1424,147168,FALSE
2014,VT,0,JERRY TRUDELL,JERRY,,ENERGY INDEPENDENCE,2024,191504,FALSE
2014,VT,0,RANDALL MEYER,RANDALL,,INDEPENDENT,1685,191504,FALSE
2014,VT,0,MATTHEW ANDREWS,MATTHEW,,LIBERTY UNION,2071,191504,FALSE
2014,VT,0,CRIS ERICSON,CRIS,,INDEPENDENT,2750,191504,FALSE
2014,VT,0,,#VALUE!,,,193,191504,FALSE
2014,VT,0,MARK DONKA,MARK,,REPUBLICAN,59432,191504,FALSE
2014,VT,0,PETER WELCH,PETER,,DEMOCRAT,123349,191504,FALSE
2014,VA,1,ROBERT J. WITTMAN,ROBERT,,REPUBLICAN,131861,209621,FALSE
2014,VA,1,GLENDA GAIL PARKER,GLENDA,,INDEPENDENT GREEN,5097,209621,FALSE
2014,VA,1,,#VALUE!,,,604,209621,FALSE
2014,VA,1,"NORMAN G. """"NORM"""" MOSHER",NORMAN,,DEMOCRAT,72059,209621,FALSE
2014,VA,2,SUZANNE D. PATRICK,SUZANNE,,DEMOCRAT,71178,173060,FALSE
2014,VA,2,E. SCOTT RIGELL,E.,,REPUBLICAN,101558,173060,FALSE
2014,VA,2,,#VALUE!,,,324,173060,FALSE
2014,VA,3,,#VALUE!,,,8205,147402,FALSE
2014,VA,3,"ROBERT C. """"BOBBY"""" SCOTT",ROBERT,,DEMOCRAT,139197,147402,FALSE
2014,VA,4,,#VALUE!,,,257,200638,FALSE
2014,VA,4,BO C. BROWN,BO,,LIBERTARIAN,4427,200638,FALSE
2014,VA,4,ELLIOTT G. FAUSZ,ELLIOTT,,DEMOCRAT,75270,200638,FALSE
2014,VA,4,J. RANDY FORBES,J.,,REPUBLICAN,120684,200638,FALSE
2014,VA,5,W. LAWRENCE GAUGHAN,W.,,DEMOCRAT,73482,204945,FALSE
2014,VA,5,,#VALUE!,,,221,204945,FALSE
2014,VA,5,KENNETH J. HILDEBRANDT,KENNETH,,INDEPENDENT GREEN,2209,204945,FALSE
2014,VA,5,PAUL F. JONES,PAUL,,LIBERTARIAN,4298,204945,FALSE
2014,VA,5,ROBERT HURT,ROBERT,,REPUBLICAN,124735,204945,FALSE
2014,VA,6,"WILLIAM M. """"WILL"""" HAMMER",WILLIAM,,LIBERTARIAN,22161,179708,FALSE
2014,VA,6,,#VALUE!,,,2202,179708,FALSE
2014,VA,6,ELAINE B. HILDEBRANDT,ELAINE,,INDEPENDENT GREEN,21447,179708,FALSE
2014,VA,6,BOB GOODLATTE,BOB,,REPUBLICAN,133898,179708,FALSE
2014,VA,7,DAVID A. BRAT,DAVID,,REPUBLICAN,148026,243351,FALSE
2014,VA,7,"JOHN K. """"JACK"""" TRAMMELL",JOHN,,DEMOCRAT,89914,243351,FALSE
2014,VA,7,,#VALUE!,,,325,243351,FALSE
2014,VA,7,JAMES A. CARR JR.,JAMES,,LIBERTARIAN,5086,243351,FALSE
2014,VA,8,DONALD S. BEYER JR.,DONALD,,DEMOCRAT,128102,203076,FALSE
2014,VA,8,GWENDOLYN J. BECK,GWENDOLYN,,INDEPENDENT,5420,203076,FALSE
2014,VA,8,JEFFREY S. CARSON,JEFFREY,,LIBERTARIAN,4409,203076,FALSE
2014,VA,8,MICAH K. EDMOND,MICAH,,REPUBLICAN,63810,203076,FALSE
2014,VA,8,,#VALUE!,,,372,203076,FALSE
2014,VA,8,"GERARD C. """"GERRY"""" BLAIS III",GERARD,,INDEPENDENT GREEN,963,203076,FALSE
2014,VA,9,H. MORGAN GRIFFITH,H.,,REPUBLICAN,117465,162815,FALSE
2014,VA,9,,#VALUE!,,,5938,162815,FALSE
2014,VA,9,WILLIAM R. CARR JR.,WILLIAM,,INDEPENDENT,39412,162815,FALSE
2014,VA,10,,#VALUE!,,,258,222910,FALSE
2014,VA,10,WILLIAM B. REDPATH,WILLIAM,,LIBERTARIAN,3393,222910,FALSE
2014,VA,10,BARBARA J. COMSTOCK,BARBARA,,REPUBLICAN,125914,222910,FALSE
2014,VA,10,DIANNE L. BLAIS,DIANNE,,INDEPENDENT GREEN,946,222910,FALSE
2014,VA,10,JOHN W. FOUST,JOHN,,DEMOCRAT,89957,222910,FALSE
2014,VA,10,BRAD A. EICKHOLT,BRAD,,INDEPENDENT,2442,222910,FALSE
2014,VA,11,,#VALUE!,,,226,187805,FALSE
2014,VA,11,GERALD E. CONNOLLY,GERALD,,DEMOCRAT,106780,187805,FALSE
2014,VA,11,JOE R. GALDO,JOE,,GREEN,1739,187805,FALSE
2014,VA,11,SUZANNE K. SCHOLTE,SUZANNE,,REPUBLICAN,75796,187805,FALSE
2014,VA,11,MARC M. HARROLD,MARC,,LIBERTARIAN,3264,187805,FALSE
2014,WA,1,PEDRO CELIS,PEDRO,,REPUBLICAN,101428,225579,FALSE
2014,WA,1,SUZAN K. DELBENE,SUZAN,,DEMOCRAT,124151,225579,FALSE
2014,WA,2,B. J. GUILLOT,B.,,REPUBLICAN,79518,201691,FALSE
2014,WA,2,RICK LARSEN,RICK,,DEMOCRAT,122173,201691,FALSE
2014,WA,3,BOB DINGETHAL,BOB,,DEMOCRAT,78018,202814,FALSE
2014,WA,3,JAIME HERRERA BEUTLER,JAIME,,REPUBLICAN,124796,202814,FALSE
2014,WA,4,DAN NEWHOUSE,DAN,,REPUBLICAN,77772,153079,FALSE
2014,WA,4,CLINT DIDIER,CLINT,,REPUBLICAN,75307,153079,FALSE
2014,WA,5,"JOSEPH """"JOE"""" PAKOOTAS",JOSEPH,,DEMOCRAT,87772,223242,FALSE
2014,WA,5,CATHY MCMORRIS RODGERS,CATHY,,REPUBLICAN,135470,223242,FALSE
2014,WA,6,MARTY MCCLENDON,MARTY,,REPUBLICAN,83025,224290,FALSE
2014,WA,6,DEREK KILMER,DEREK,,DEMOCRAT,141265,224290,FALSE
2014,WA,7,JIM MCDERMOTT,JIM,,DEMOCRAT,203954,251875,FALSE
2014,WA,7,CRAIG KELLER,CRAIG,,REPUBLICAN,47921,251875,FALSE
2014,WA,8,DAVID G. REICHERT,DAVID,,REPUBLICAN,125741,198744,FALSE
2014,WA,8,JASON RITCHIE,JASON,,DEMOCRAT,73003,198744,FALSE
2014,WA,9,DOUG BASLER,DOUG,,REPUBLICAN,48662,166794,FALSE
2014,WA,9,ADAM SMITH,ADAM,,DEMOCRAT,118132,166794,FALSE
2014,WA,10,DENNY HECK,DENNY,,DEMOCRAT,99279,181492,FALSE
2014,WA,10,JOYCE MCDONALD,JOYCE,,REPUBLICAN,82213,181492,FALSE
2014,WV,1,,#VALUE!,,,137,144737,FALSE
2014,WV,1,GLEN B. GAINER III,GLEN,,DEMOCRAT,52109,144737,FALSE
2014,WV,1,DAVID B. MCKINLEY,DAVID,,REPUBLICAN,92491,144737,FALSE
2014,WV,2,,#VALUE!,,,9,154250,FALSE
2014,WV,2,NICK CASEY,NICK,,DEMOCRAT,67687,154250,FALSE
2014,WV,2,,#VALUE!,,,3,154250,FALSE
2014,WV,2,ALEX X. MOONEY,ALEX,,REPUBLICAN,72619,154250,FALSE
2014,WV,2,DAVY JONES,DAVY,,LIBERTARIAN,7682,154250,FALSE
2014,WV,2,ED RABEL,ED,,INDEPENDENT,6250,154250,FALSE
2014,WV,3,NICK J. RAHALL II,NICK,,DEMOCRAT,62688,140401,FALSE
2014,WV,3,EVAN JENKINS,EVAN,,REPUBLICAN,77713,140401,FALSE
2014,WI,1,,#VALUE!,,,29,288170,FALSE
2014,WI,1,PAUL RYAN,PAUL,,REPUBLICAN,182316,288170,FALSE
2014,WI,1,SCATTER,#VALUE!,,,273,288170,FALSE
2014,WI,1,ROB ZERVAN,ROB,,DEMOCRAT,105552,288170,FALSE
2014,WI,2,MARK POCAN,MARK,,DEMOCRAT,224920,328847,FALSE
2014,WI,2,PETER THERON,PETER,,REPUBLICAN,103619,328847,FALSE
2014,WI,2,SCATTER,#VALUE!,,,308,328847,FALSE
2014,WI,3,TONY KURTZ,TONY,,REPUBLICAN,119540,275161,FALSE
2014,WI,3,SCATTER,#VALUE!,,,125,275161,FALSE
2014,WI,3,,#VALUE!,,,128,275161,FALSE
2014,WI,3,RON KIND,RON,,DEMOCRAT,155368,275161,FALSE
2014,WI,4,ROBERT R. RAYMOND,ROBERT,,INDEPENDENT,7002,254892,FALSE
2014,WI,4,GWEN MOORE,GWEN,,DEMOCRAT,179045,254892,FALSE
2014,WI,4,SCATTER,#VALUE!,,,355,254892,FALSE
2014,WI,4,DAN SEBRING,DAN,,REPUBLICAN,68490,254892,FALSE
2014,WI,5,F. JAMES SENSENBRENNER JR.,F.,,REPUBLICAN,231160,332826,FALSE
2014,WI,5,CHRIS ROCKWOOD,CHRIS,,DEMOCRAT,101190,332826,FALSE
2014,WI,5,SCATTER,#VALUE!,,,476,332826,FALSE
2014,WI,6,GLENN GROTHMAN,GLENN,,REPUBLICAN,169767,299033,FALSE
2014,WI,6,GUS FAHRENDORF,GUS,,LIBERTARIAN,6865,299033,FALSE
2014,WI,6,MARK L. HARRIS,MARK,,DEMOCRAT,122212,299033,FALSE
2014,WI,6,SCATTER,#VALUE!,,,189,299033,FALSE
2014,WI,7,,#VALUE!,,,30,286603,FALSE
2014,WI,7,SCATTER,#VALUE!,,,42,286603,FALSE
2014,WI,7,LAWRENCE DALE,LAWRENCE,,GREEN,3686,286603,FALSE
2014,WI,7,JOHN SCHIESS,JOHN,,REPUBLICAN,5,286603,FALSE
2014,WI,7,SEAN P. DUFFY,SEAN,,REPUBLICAN,169891,286603,FALSE
2014,WI,7,KELLY WESTLAND,KELLY,,DEMOCRAT,112949,286603,FALSE
2014,WI,8,SCATTER,#VALUE!,,,150,290048,FALSE
2014,WI,8,REID J. RIBBLE,REID,,REPUBLICAN,188553,290048,FALSE
2014,WI,8,RON GRUETT,RON,,DEMOCRAT,101345,290048,FALSE
2014,WY,0,,#VALUE!,,,398,171153,FALSE
2014,WY,0,OVER VOTE,OVER,,,370,171153,FALSE
2014,WY,0,BLANK VOTE,BLANK,,,5683,171153,FALSE
2014,WY,0,CYNTHIA M. LUMMIS,CYNTHIA,,REPUBLICAN,113038,171153,FALSE
2014,WY,0,RICHARD GRAYSON,RICHARD,,DEMOCRAT,37803,171153,FALSE
2014,WY,0,DANIEL CLYDE CUMMINGS,DANIEL,,CONSTITUTION,6749,171153,FALSE
2014,WY,0,RICHARD BRUBAKER,RICHARD,,LIBERTARIAN,7112,171153,FALSE
2016,AL,1,BRADLEY BYRNE,BRADLEY,,REPUBLICAN,208083,215893,FALSE
2016,AL,1,,#VALUE!,,,7810,215893,FALSE
2016,AL,2,NATHAN MATHIS,NATHAN,,DEMOCRAT,112089,276584,FALSE
2016,AL,2,,#VALUE!,,,29609,276584,FALSE
2016,AL,2,MARTHA ROBY,MARTHA,,REPUBLICAN,134886,276584,FALSE
2016,AL,3,,#VALUE!,,,391,287104,FALSE
2016,AL,3,MIKE ROGERS,MIKE,,REPUBLICAN,192164,287104,FALSE
2016,AL,3,JESSE SMITH,JESSE,,DEMOCRAT,94549,287104,FALSE
2016,AL,4,,#VALUE!,,,3519,239444,FALSE
2016,AL,4,ROBERT B. ADERHOLT,ROBERT,,REPUBLICAN,235925,239444,FALSE
2016,AL,5,MO BROOKS,MO,,REPUBLICAN,205647,308326,FALSE
2016,AL,5,"WILL BOYD, JR.",WILL,,DEMOCRAT,102234,308326,FALSE
2016,AL,5,,#VALUE!,,,445,308326,FALSE
2016,AL,6,DAVID J. PUTNAM,DAVID,,DEMOCRAT,83709,329306,FALSE
2016,AL,6,GARY J. PALMER,GARY,,REPUBLICAN,245313,329306,FALSE
2016,AL,6,,#VALUE!,,,284,329306,FALSE
2016,AL,7,TERRI A. SEWELL,TERRI,,DEMOCRAT,229330,233028,FALSE
2016,AL,7,,#VALUE!,,,3698,233028,FALSE
2016,AK,0,BERNIE SOUPHANAVONG,BERNIE,,NONE,9093,308198,FALSE
2016,AK,0,DON YOUNG,DON,,REPUBLICAN,155088,308198,FALSE
2016,AK,0,,#VALUE!,,,1228,308198,FALSE
2016,AK,0,STEVE LINDBECK,STEVE,,DEMOCRAT,111019,308198,FALSE
2016,AK,0,JIM C. MCDERMOTT,JIM,,LIBERTARIAN,31770,308198,FALSE
2016,AZ,1,PAUL BABEU,PAUL,,REPUBLICAN,121745,280710,FALSE
2016,AZ,1,TOM O'HALLERAN,TOM,,DEMOCRAT,142219,280710,FALSE
2016,AZ,1,RAY PARRISH,RAY,,GREEN,16746,280710,FALSE
2016,AZ,2,MARTHA MCSALLY,MARTHA,,REPUBLICAN,179806,315679,FALSE
2016,AZ,2,MATT HEINZ,MATT,,DEMOCRAT,135873,315679,FALSE
2016,AZ,3,,#VALUE!,,,283,151035,FALSE
2016,AZ,3,RA_L M. GRIJALVA,RA_L,,DEMOCRAT,148973,151035,FALSE
2016,AZ,3,,#VALUE!,,,144,151035,FALSE
2016,AZ,3,JAIME VASQUEZ,JAIME,,REPUBLICAN,332,151035,FALSE
2016,AZ,3,,#VALUE!,,,1303,151035,FALSE
2016,AZ,4,PAUL A. GOSAR,PAUL,,REPUBLICAN,203487,284783,FALSE
2016,AZ,4,MIKEL WEISSER,MIKEL,,DEMOCRAT,81296,284783,FALSE
2016,AZ,5,ANDY BIGGS,ANDY,,REPUBLICAN,205184,320124,FALSE
2016,AZ,5,TALIA FUENTES,TALIA,,DEMOCRAT,114940,320124,FALSE
2016,AZ,6,W. JOHN WILLIAMSON,W.,,DEMOCRAT,122866,324444,FALSE
2016,AZ,6,DAVID SCHWEIKERT,DAVID,,REPUBLICAN,201578,324444,FALSE
2016,AZ,7,EVE NUNEZ,EVE,,REPUBLICAN,39286,158811,FALSE
2016,AZ,7,RUBEN GALLEGO,RUBEN,,DEMOCRAT,119465,158811,FALSE
2016,AZ,7,,#VALUE!,,,60,158811,FALSE
2016,AZ,8,HAYDEN KEENER III,HAYDEN,,REPUBLICAN,75,298971,FALSE
2016,AZ,8,TRENT FRANKS,TRENT,,REPUBLICAN,204942,298971,FALSE
2016,AZ,8,MARK SALAZAR,MARK,,GREEN,93954,298971,FALSE
2016,AZ,9,,#VALUE!,,,46,277507,FALSE
2016,AZ,9,KYRSTEN SINEMA,KYRSTEN,,DEMOCRAT,169055,277507,FALSE
2016,AZ,9,,#VALUE!,,,56,277507,FALSE
2016,AZ,9,DAVE GILES,DAVE,,REPUBLICAN,108350,277507,FALSE
2016,AR,1,MARK WEST,MARK,,LIBERTARIAN,57181,241047,FALSE
2016,AR,1,"ERIC A. """"RICK"""" CRAWFORD",ERIC,,REPUBLICAN,183866,241047,FALSE
2016,AR,2,,#VALUE!,,,303,302464,FALSE
2016,AR,2,J. FRENCH HILL,J.,,REPUBLICAN,176472,302464,FALSE
2016,AR,2,CHRIS HAYES,CHRIS,,LIBERTARIAN,14342,302464,FALSE
2016,AR,2,DIANNE CURRY,DIANNE,,DEMOCRAT,111347,302464,FALSE
2016,AR,3,STEVE WOMACK,STEVE,,REPUBLICAN,217192,280907,FALSE
2016,AR,3,STEVE ISAACSON,STEVE,,LIBERTARIAN,63715,280907,FALSE
2016,AR,4,KERRY HICKS,KERRY,,LIBERTARIAN,61274,244159,FALSE
2016,AR,4,BRUCE WESTERMAN,BRUCE,,REPUBLICAN,182885,244159,FALSE
2016,CA,1,JIM REED,JIM,,DEMOCRAT,128588,314036,FALSE
2016,CA,1,DOUG LAMALFA,DOUG,,REPUBLICAN,185448,314036,FALSE
2016,CA,2,JARED HUFFMAN,JARED,,DEMOCRAT,254194,330766,FALSE
2016,CA,2,DALE K. MENSING,DALE,,REPUBLICAN,76572,330766,FALSE
2016,CA,3,JOHN GARAMENDI,JOHN,,DEMOCRAT,152513,256966,FALSE
2016,CA,3,N. EUGENE CLEEK,N.,,REPUBLICAN,104453,256966,FALSE
2016,CA,4,TOM MCCLINTOCK,TOM,,REPUBLICAN,220133,350978,FALSE
2016,CA,4,ROBERT W. DERLET,ROBERT,,DEMOCRAT,130845,350978,FALSE
2016,CA,5,CARLOS SANTAMARIA,CARLOS,,REPUBLICAN,67565,292091,FALSE
2016,CA,5,MIKE THOMPSON,MIKE,,DEMOCRAT,224526,292091,FALSE
2016,CA,6,DORIS O. MATSUI,DORIS,,DEMOCRAT,177565,235413,FALSE
2016,CA,6,"ROBERT """"BOB"""" EVANS",ROBERT,,REPUBLICAN,57848,235413,FALSE
2016,CA,7,AMI BERA,AMI,,DEMOCRAT,152133,297301,FALSE
2016,CA,7,SCOTT R. JONES,SCOTT,,REPUBLICAN,145168,297301,FALSE
2016,CA,8,RITA RAMIREZ,RITA,,DEMOCRAT,83035,220007,FALSE
2016,CA,8,PAUL COOK,PAUL,,REPUBLICAN,136972,220007,FALSE
2016,CA,9,JERRY MCNERNEY,JERRY,,DEMOCRAT,133163,232155,FALSE
2016,CA,9,"ANTONIO C. """"TONY"""" AMADOR",ANTONIO,,REPUBLICAN,98992,232155,FALSE
2016,CA,10,JEFF DENHAM,JEFF,,REPUBLICAN,124671,241141,FALSE
2016,CA,10,MICHAEL EGGMAN,MICHAEL,,DEMOCRAT,116470,241141,FALSE
2016,CA,11,MARK DESAULNIER,MARK,,DEMOCRAT,214868,298209,FALSE
